172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
76.0,54.0,53.0,96.0,50.0,64.0,57.0,90.0,45.0,624.0,99.0,64.0,121.0,87.0,78.0,58.0,52.0,55.0,0,
46.0,53.0,67.0,105.0,86.0,54.0,77.0,114.0,49.0,834.0,137.0,64.0,169.0,87.0,74.0,57.0,77.0,55.0,0,
52.0,47.0,48.0,124.0,39.0,71.0,54.0,85.0,45.0,692.0,147.0,37.0,140.0,84.0,67.0,60.0,72.0,47.0,0,
65.0,69.0,69.0,124.0,34.0,93.0,82.0,99.0,59.0,687.0,256.0,52.0,169.0,119.0,82.0,71.0,100.0,48.0,0,
45.0,61.0,57.0,149.0,97.0,87.0,77.0,118.0,51.0,852.0,248.0,56.0,167.0,122.0,73.0,77.0,72.0,42.0,0,
55.0,53.0,59.0,141.0,57.0,87.0,77.0,118.0,57.0,830.0,299.0,40.0,192.0,134.0,78.0,92.0,79.0,64.0,0,
52.0,59.0,68.0,147.0,133.0,125.0,100.0,139.0,41.0,860.0,359.0,52.0,167.0,162.0,99.0,84.0,73.0,65.0,0,
55.0,61.0,76.0,188.0,70.0,64.0,75.0,121.0,60.0,958.0,335.0,50.0,239.0,176.0,100.0,84.0,95.0,50.0,0,
52.0,67.0,56.0,159.0,106.0,107.0,105.0,148.0,56.0,1088.0,273.0,49.0,207.0,128.0,99.0,82.0,90.0,53.0,0,
54.0,63.0,56.0,166.0,82.0,48.0,92.0,128.0,56.0,1145.0,306.0,64.0,245.0,133.0,87.0,102.0,92.0,47.0,0,
61.0,63.0,79.0,164.0,65.0,109.0,92.0,158.0,42.0,1206.0,363.0,27.0,237.0,194.0,99.0,114.0,102.0,49.0,0,
62.0,62.0,73.0,181.0,117.0,68.0,127.0,118.0,55.0,1144.0,419.0,41.0,246.0,195.0,118.0,99.0,102.0,69.0,0,
57.0,63.0,73.0,179.0,100.0,111.0,132.0,139.0,60.0,1139.0,449.0,40.0,241.0,201.0,107.0,110.0,104.0,69.0,0,
72.0,64.0,69.0,187.0,44.0,92.0,102.0,130.0,46.0,1132.0,442.0,42.0,227.0,230.0,105.0,94.0,88.0,51.0,0,
45.0,70.0,77.0,202.0,160.0,112.0,164.0,173.0,46.0,1392.0,455.0,56.0,227.0,198.0,116.0,111.0,119.0,83.0,0,
47.0,63.0,77.0,202.0,93.0,91.0,105.0,172.0,39.0,1322.0,517.0,52.0,264.0,225.0,112.0,105.0,109.0,70.0,0,
72.0,58.0,80.0,197.0,91.0,37.0,147.0,155.0,64.0,1220.0,438.0,55.0,261.0,209.0,112.0,118.0,82.0,52.0,0,
62.0,53.0,90.0,231.0,110.0,119.0,139.0,162.0,51.0,1220.0,626.0,44.0,290.0,259.0,113.0,117.0,82.0,95.0,0,
68.0,72.0,64.0,201.0,72.0,69.0,118.0,149.0,40.0,1198.0,492.0,51.0,255.0,211.0,115.0,116.0,105.0,43.0,0,
68.0,65.0,65.0,226.0,182.0,120.0,159.0,154.0,69.0,1253.0,547.0,60.0,238.0,211.0,108.0,107.0,106.0,65.0,0,
64.0,54.0,79.0,244.0,88.0,111.0,146.0,145.0,36.0,1275.0,547.0,56.0,290.0,289.0,142.0,116.0,122.0,66.0,0,
68.0,56.0,76.0,195.0,138.0,81.0,135.0,159.0,55.0,1188.0,587.0,33.0,245.0,198.0,116.0,106.0,115.0,46.0,0,
65.0,57.0,89.0,251.0,80.0,133.0,164.0,139.0,54.0,1256.0,706.0,42.0,260.0,275.0,125.0,117.0,116.0,68.0,0,
81.0,56.0,68.0,241.0,136.0,75.0,156.0,150.0,56.0,1212.0,720.0,51.0,257.0,296.0,135.0,115.0,109.0,56.0,0,
63.0,80.0,63.0,236.0,122.0,87.0,200.0,137.0,45.0,1080.0,845.0,66.0,224.0,283.0,131.0,102.0,110.0,89.0,0,
63.0,75.0,63.0,302.0,117.0,127.0,183.0,179.0,55.0,1473.0,884.0,50.0,286.0,283.0,152.0,123.0,110.0,46.0,0,
81.0,54.0,79.0,258.0,160.0,93.0,215.0,153.0,46.0,1351.0,878.0,51.0,284.0,341.0,140.0,109.0,116.0,70.0,0,
74.0,54.0,89.0,282.0,144.0,169.0,176.0,180.0,44.0,1368.0,871.0,51.0,313.0,345.0,146.0,138.0,132.0,92.0,0,
84.0,57.0,89.0,290.0,118.0,99.0,203.0,199.0,58.0,1536.0,871.0,46.0,338.0,349.0,159.0,143.0,144.0,67.0,0,
66.0,64.0,93.0,290.0,159.0,167.0,198.0,161.0,43.0,1304.0,908.0,46.0,301.0,337.0,143.0,139.0,117.0,95.0,0,
82.0,60.0,86.0,267.0,141.0,116.0,156.0,154.0,38.0,1390.0,826.0,47.0,296.0,339.0,147.0,127.0,125.0,64.0,0,
77.0,70.0,75.0,270.0,157.0,125.0,223.0,167.0,56.0,1416.0,856.0,48.0,279.0,347.0,155.0,123.0,122.0,67.0,0,
74.0,65.0,87.0,288.0,120.0,130.0,155.0,186.0,44.0,1483.0,896.0,57.0,312.0,351.0,152.0,142.0,130.0,89.0,0,
71.0,73.0,91.0,263.0,136.0,130.0,200.0,186.0,61.0,1762.0,757.0,56.0,347.0,309.0,142.0,146.0,134.0,54.0,0,
69.0,76.0,97.0,278.0,75.0,76.0,171.0,150.0,48.0,1524.0,836.0,41.0,336.0,347.0,149.0,147.0,133.0,54.0,0,
73.0,64.0,82.0,299.0,182.0,129.0,200.0,186.0,56.0,1762.0,788.0,49.0,344.0,307.0,137.0,132.0,117.0,73.0,0,
78.0,73.0,86.0,291.0,179.0,114.0,193.0,191.0,57.0,1688.0,900.0,48.0,370.0,333.0,143.0,152.0,137.0,75.0,0,
96.0,57.0,86.0,306.0,104.0,92.0,176.0,210.0,53.0,1785.0,857.0,46.0,366.0,339.0,139.0,152.0,153.0,49.0,0,
69.0,78.0,92.0,326.0,179.0,160.0,176.0,197.0,58.0,1684.0,1058.0,21.0,375.0,359.0,145.0,137.0,166.0,90.0,0,
79.0,73.0,93.0,312.0,136.0,140.0,160.0,187.0,51.0,1553.0,973.0,49.0,345.0,383.0,161.0,146.0,164.0,76.0,0,
83.0,56.0,84.0,283.0,209.0,152.0,218.0,213.0,56.0,1767.0,953.0,47.0,337.0,370.0,158.0,154.0,151.0,75.0,0,
74.0,71.0,100.0,313.0,110.0,138.0,204.0,163.0,45.0,1627.0,942.0,44.0,354.0,365.0,166.0,150.0,153.0,84.0,0,
93.0,65.0,101.0,304.0,156.0,127.0,217.0,185.0,48.0,1570.0,964.0,44.0,326.0,368.0,166.0,144.0,130.0,64.0,0,
93.0,68.0,97.0,336.0,116.0,147.0,203.0,179.0,72.0,1779.0,1063.0,62.0,326.0,404.0,180.0,152.0,158.0,89.0,0,
82.0,77.0,90.0,302.0,116.0,121.0,204.0,215.0,73.0,1735.0,934.0,70.0,358.0,377.0,146.0,156.0,146.0,70.0,0,
75.0,69.0,90.0,314.0,180.0,141.0,224.0,164.0,42.0,1654.0,1000.0,58.0,355.0,417.0,164.0,136.0,153.0,81.0,0,
77.0,69.0,92.0,293.0,101.0,138.0,229.0,190.0,52.0,1411.0,1038.0,36.0,337.0,372.0,147.0,141.0,141.0,78.0,0,
73.0,70.0,96.0,306.0,175.0,108.0,188.0,179.0,55.0,1762.0,944.0,56.0,365.0,392.0,156.0,154.0,149.0,91.0,0,
86.0,65.0,80.0,314.0,130.0,78.0,224.0,196.0,67.0,1563.0,1035.0,47.0,334.0,383.0,143.0,154.0,137.0,61.0,0,
88.0,65.0,92.0,345.0,153.0,178.0,225.0,203.0,43.0,1722.0,1090.0,50.0,343.0,383.0,156.0,163.0,133.0,86.0,0,
82.0,70.0,90.0,325.0,151.0,85.0,223.0,189.0,50.0,1687.0,1087.0,51.0,343.0,430.0,183.0,163.0,147.0,76.0,0,
74.0,59.0,90.0,341.0,172.0,175.0,257.0,184.0,55.0,1754.0,1121.0,59.0,348.0,445.0,180.0,152.0,163.0,83.0,0,
88.0,44.0,101.0,322.0,130.0,107.0,219.0,189.0,61.0,1668.0,1113.0,63.0,375.0,406.0,163.0,151.0,158.0,61.0,0,
103.0,80.0,97.0,335.0,159.0,148.0,238.0,203.0,44.0,1822.0,1144.0,51.0,397.0,433.0,174.0,158.0,152.0,63.0,0,
70.0,80.0,97.0,325.0,122.0,145.0,205.0,181.0,40.0,1666.0,1043.0,47.0,378.0,400.0,175.0,167.0,166.0,78.0,0,
98.0,70.0,92.0,315.0,208.0,69.0,241.0,196.0,51.0,1643.0,1024.0,53.0,363.0,400.0,156.0,161.0,153.0,96.0,0,
88.0,64.0,88.0,370.0,193.0,138.0,250.0,182.0,46.0,1710.0,1024.0,53.0,353.0,434.0,178.0,170.0,174.0,78.0,0,
90.0,67.0,77.0,370.0,152.0,117.0,234.0,190.0,69.0,1610.0,1016.0,46.0,312.0,385.0,172.0,147.0,145.0,72.0,0,
87.0,82.0,77.0,327.0,144.0,122.0,221.0,188.0,42.0,1727.0,1053.0,38.0,368.0,399.0,163.0,153.0,158.0,73.0,0,
74.0,78.0,75.0,311.0,153.0,75.0,221.0,193.0,68.0,1575.0,943.0,58.0,324.0,367.0,170.0,146.0,152.0,70.0,0,
85.0,65.0,92.0,313.0,96.0,120.0,198.0,211.0,53.0,1669.0,1026.0,51.0,340.0,402.0,157.0,147.0,144.0,86.0,0,
102.0,76.0,86.0,341.0,181.0,120.0,251.0,177.0,52.0,1511.0,1155.0,62.0,358.0,445.0,159.0,175.0,149.0,84.0,0,
94.0,78.0,84.0,329.0,82.0,136.0,226.0,211.0,44.0,1648.0,1084.0,57.0,356.0,412.0,155.0,165.0,130.0,75.0,0,
69.0,76.0,100.0,336.0,150.0,123.0,235.0,180.0,45.0,1728.0,1179.0,45.0,381.0,443.0,181.0,172.0,166.0,70.0,0,
98.0,77.0,79.0,342.0,192.0,124.0,239.0,210.0,52.0,1842.0,1052.0,42.0,387.0,392.0,188.0,148.0,142.0,68.0,0,
64.0,73.0,90.0,358.0,179.0,98.0,203.0,191.0,54.0,1792.0,1011.0,33.0,355.0,410.0,164.0,155.0,165.0,83.0,0,
93.0,73.0,100.0,351.0,158.0,120.0,257.0,204.0,46.0,2012.0,1130.0,53.0,355.0,452.0,164.0,172.0,168.0,80.0,0,
102.0,78.0,85.0,360.0,168.0,172.0,238.0,220.0,55.0,1849.0,1137.0,55.0,373.0,424.0,178.0,161.0,146.0,74.0,0,
79.0,68.0,89.0,327.0,157.0,164.0,229.0,182.0,51.0,1781.0,1137.0,35.0,384.0,416.0,178.0,159.0,148.0,79.0,0,
87.0,81.0,89.0,339.0,104.0,169.0,245.0,242.0,50.0,1956.0,1049.0,44.0,390.0,377.0,160.0,148.0,145.0,71.0,0,
71.0,72.0,89.0,357.0,126.0,133.0,225.0,187.0,50.0,1798.0,1057.0,52.0,389.0,449.0,171.0,161.0,163.0,99.0,0,
85.0,66.0,93.0,336.0,173.0,173.0,229.0,228.0,69.0,1871.0,1037.0,62.0,382.0,386.0,167.0,165.0,158.0,99.0,0,
85.0,66.0,110.0,347.0,186.0,132.0,211.0,206.0,43.0,1858.0,1170.0,49.0,413.0,437.0,191.0,175.0,175.0,87.0,0,
98.0,79.0,81.0,371.0,215.0,137.0,266.0,199.0,56.0,1872.0,1147.0,51.0,408.0,439.0,187.0,173.0,153.0,96.0,0,
76.0,69.0,104.0,360.0,220.0,101.0,192.0,219.0,52.0,2001.0,1039.0,45.0,412.0,415.0,179.0,165.0,149.0,75.0,0,
89.0,78.0,97.0,333.0,173.0,161.0,240.0,187.0,50.0,1796.0,1098.0,45.0,361.0,425.0,179.0,173.0,155.0,69.0,0,
72.0,60.0,76.0,357.0,148.0,153.0,226.0,227.0,45.0,1882.0,1156.0,52.0,405.0,462.0,179.0,162.0,157.0,76.0,0,
93.0,73.0,101.0,340.0,219.0,175.0,257.0,198.0,54.0,1786.0,1081.0,44.0,409.0,383.0,188.0,172.0,155.0,70.0,0,
79.0,73.0,90.0,359.0,202.0,130.0,215.0,236.0,48.0,2049.0,1104.0,45.0,409.0,447.0,164.0,172.0,152.0,91.0,0,
85.0,61.0,97.0,346.0,218.0,145.0,204.0,227.0,53.0,1992.0,976.0,47.0,388.0,447.0,145.0,163.0,175.0,78.0,0,
75.0,70.0,92.0,317.0,168.0,162.0,228.0,194.0,49.0,1780.0,1023.0,44.0,398.0,392.0,185.0,165.0,147.0,90.0,0,
86.0,67.0,88.0,353.0,174.0,127.0,239.0,217.0,51.0,1711.0,1023.0,47.0,360.0,472.0,192.0,158.0,162.0,93.0,0,
78.0,75.0,102.0,353.0,170.0,133.0,270.0,182.0,56.0,1729.0,1106.0,61.0,398.0,396.0,162.0,159.0,153.0,90.0,0,
93.0,70.0,86.0,327.0,159.0,146.0,211.0,231.0,37.0,1913.0,1093.0,43.0,390.0,457.0,202.0,159.0,159.0,89.0,0,
83.0,51.0,96.0,331.0,205.0,165.0,231.0,182.0,56.0,1652.0,1032.0,52.0,368.0,379.0,160.0,147.0,144.0,72.0,0,
95.0,81.0,99.0,351.0,168.0,107.0,231.0,223.0,42.0,1913.0,1120.0,52.0,420.0,450.0,169.0,157.0,159.0,101.0,0,
89.0,81.0,101.0,337.0,196.0,187.0,214.0,224.0,58.0,1994.0,991.0,51.0,413.0,398.0,159.0,152.0,154.0,66.0,0,
75.0,70.0,111.0,324.0,164.0,145.0,218.0,211.0,44.0,1823.0,1047.0,54.0,380.0,407.0,156.0,154.0,157.0,85.0,0,
81.0,69.0,93.0,341.0,126.0,90.0,230.0,201.0,54.0,1715.0,1091.0,58.0,353.0,440.0,182.0,150.0,149.0,74.0,0,
91.0,76.0,110.0,337.0,212.0,189.0,259.0,213.0,39.0,1749.0,1087.0,54.0,384.0,398.0,165.0,159.0,167.0,79.0,0,
85.0,70.0,94.0,343.0,207.0,167.0,216.0,198.0,52.0,1804.0,1177.0,39.0,383.0,467.0,176.0,169.0,168.0,91.0,0,
92.0,62.0,94.0,321.0,177.0,183.0,236.0,191.0,54.0,1508.0,1089.0,60.0,351.0,426.0,168.0,140.0,145.0,77.0,0,
79.0,64.0,91.0,352.0,142.0,105.0,224.0,181.0,45.0,1551.0,1150.0,36.0,367.0,468.0,177.0,156.0,162.0,95.0,0,
97.0,84.0,89.0,330.0,167.0,98.0,233.0,201.0,59.0,1705.0,1161.0,36.0,335.0,448.0,185.0,174.0,142.0,73.0,0,
74.0,79.0,89.0,329.0,156.0,148.0,272.0,199.0,33.0,1762.0,1083.0,62.0,369.0,416.0,168.0,169.0,172.0,88.0,0,
83.0,64.0,91.0,328.0,84.0,165.0,192.0,166.0,47.0,1658.0,1008.0,48.0,369.0,410.0,171.0,169.0,153.0,74.0,0,
90.0,75.0,94.0,328.0,84.0,161.0,251.0,202.0,65.0,1850.0,1123.0,56.0,383.0,426.0,182.0,146.0,158.0,106.0,0,
103.0,58.0,83.0,322.0,113.0,140.0,187.0,164.0,51.0,1537.0,1108.0,42.0,369.0,433.0,178.0,164.0,150.0,106.0,0,
103.0,72.0,75.0,324.0,206.0,171.0,187.0,208.0,51.0,1642.0,1068.0,52.0,317.0,385.0,150.0,145.0,160.0,96.0,0,
96.0,71.0,76.0,358.0,142.0,90.0,211.0,192.0,49.0,1676.0,1163.0,56.0,381.0,385.0,190.0,160.0,154.0,72.0,0,
82.0,72.0,83.0,320.0,209.0,162.0,240.0,207.0,62.0,1623.0,1058.0,64.0,347.0,397.0,156.0,156.0,155.0,64.0,0,
75.0,70.0,76.0,312.0,114.0,66.0,176.0,166.0,50.0,1568.0,1005.0,63.0,359.0,406.0,163.0,151.0,148.0,64.0,0,
101.0,61.0,103.0,310.0,192.0,66.0,176.0,195.0,44.0,1645.0,1033.0,46.0,349.0,387.0,166.0,158.0,148.0,70.0,0,
86.0,67.0,100.0,356.0,192.0,142.0,217.0,182.0,59.0,1625.0,1160.0,58.0,345.0,435.0,181.0,168.0,148.0,70.0,0,
107.0,61.0,95.0,310.0,150.0,146.0,238.0,195.0,27.0,1657.0,1139.0,56.0,366.0,421.0,156.0,172.0,157.0,74.0,0,
98.0,73.0,83.0,330.0,102.0,111.0,235.0,210.0,63.0,1705.0,1163.0,58.0,373.0,421.0,185.0,140.0,177.0,88.0,0,
96.0,79.0,89.0,318.0,198.0,144.0,215.0,205.0,68.0,1704.0,992.0,43.0,363.0,394.0,154.0,165.0,148.0,63.0,0,
70.0,65.0,84.0,357.0,210.0,142.0,247.0,176.0,62.0,1782.0,1036.0,46.0,381.0,413.0,174.0,162.0,157.0,74.0,0,
93.0,61.0,102.0,337.0,103.0,122.0,193.0,166.0,62.0,1573.0,1032.0,46.0,352.0,410.0,173.0,146.0,131.0,73.0,0,
76.0,57.0,80.0,337.0,196.0,171.0,258.0,193.0,49.0,1792.0,1173.0,41.0,382.0,447.0,180.0,152.0,147.0,89.0,0,
90.0,81.0,103.0,319.0,113.0,126.0,207.0,184.0,44.0,1663.0,1104.0,46.0,355.0,433.0,173.0,153.0,157.0,68.0,0,
87.0,56.0,88.0,342.0,189.0,160.0,244.0,200.0,34.0,1761.0,1094.0,35.0,364.0,392.0,160.0,145.0,146.0,76.0,0,
98.0,77.0,100.0,327.0,115.0,102.0,244.0,167.0,56.0,1611.0,1081.0,35.0,345.0,431.0,176.0,155.0,153.0,81.0,0,
83.0,75.0,93.0,319.0,177.0,84.0,248.0,193.0,64.0,1744.0,1067.0,57.0,361.0,382.0,173.0,145.0,138.0,71.0,0,
82.0,67.0,91.0,377.0,165.0,165.0,215.0,215.0,47.0,1779.0,1173.0,58.0,377.0,382.0,164.0,169.0,138.0,70.0,0,
79.0,79.0,97.0,323.0,182.0,128.0,255.0,185.0,60.0,1685.0,1064.0,64.0,345.0,385.0,151.0,152.0,138.0,83.0,0,
81.0,74.0,94.0,343.0,201.0,162.0,240.0,179.0,57.0,1487.0,1145.0,57.0,349.0,446.0,174.0,152.0,161.0,87.0,0,
88.0,72.0,91.0,328.0,125.0,73.0,226.0,184.0,33.0,1527.0,1120.0,38.0,332.0,405.0,163.0,133.0,161.0,59.0,0,
89.0,56.0,83.0,328.0,214.0,163.0,226.0,198.0,62.0,1623.0,1174.0,55.0,355.0,444.0,155.0,160.0,166.0,100.0,0,
70.0,56.0,75.0,328.0,128.0,99.0,211.0,175.0,46.0,1531.0,1121.0,43.0,337.0,449.0,171.0,155.0,160.0,80.0,0,
91.0,67.0,89.0,316.0,203.0,118.0,252.0,182.0,43.0,1561.0,1122.0,55.0,326.0,393.0,154.0,143.0,148.0,85.0,0,
84.0,71.0,89.0,371.0,187.0,163.0,249.0,192.0,63.0,1744.0,1184.0,57.0,390.0,444.0,176.0,166.0,169.0,83.0,0,
94.0,75.0,82.0,334.0,149.0,143.0,214.0,208.0,59.0,1847.0,1041.0,52.0,361.0,414.0,179.0,138.0,159.0,61.0,0,
94.0,80.0,99.0,343.0,217.0,83.0,243.0,177.0,52.0,1636.0,1132.0,39.0,343.0,442.0,177.0,150.0,163.0,95.0,0,
97.0,78.0,88.0,297.0,145.0,102.0,230.0,164.0,43.0,1537.0,1079.0,56.0,334.0,429.0,173.0,154.0,151.0,62.0,0,
77.0,76.0,88.0,297.0,169.0,145.0,251.0,185.0,59.0,1698.0,1130.0,58.0,361.0,435.0,157.0,155.0,169.0,101.0,0,
101.0,71.0,80.0,325.0,117.0,135.0,243.0,197.0,55.0,1610.0,1120.0,50.0,342.0,403.0,176.0,164.0,155.0,84.0,0,
86.0,52.0,95.0,343.0,163.0,110.0,238.0,197.0,74.0,1747.0,1067.0,39.0,362.0,389.0,168.0,157.0,156.0,71.0,0,
78.0,65.0,106.0,325.0,147.0,101.0,232.0,179.0,35.0,1449.0,1134.0,44.0,319.0,415.0,175.0,146.0,150.0,80.0,0,
95.0,70.0,93.0,320.0,123.0,169.0,230.0,185.0,47.0,1596.0,1098.0,51.0,359.0,400.0,165.0,146.0,142.0,70.0,0,
94.0,69.0,74.0,338.0,135.0,85.0,255.0,183.0,52.0,1609.0,1170.0,48.0,349.0,425.0,174.0,154.0,150.0,72.0,0,
75.0,65.0,74.0,318.0,99.0,131.0,219.0,169.0,46.0,1691.0,1055.0,56.0,388.0,402.0,180.0,139.0,136.0,65.0,0,
73.0,78.0,80.0,307.0,198.0,128.0,205.0,214.0,45.0,1466.0,1055.0,55.0,371.0,461.0,144.0,156.0,162.0,77.0,0,
94.0,74.0,86.0,352.0,86.0,103.0,253.0,171.0,52.0,1600.0,1196.0,38.0,389.0,454.0,184.0,165.0,148.0,83.0,0,
62.0,54.0,90.0,370.0,139.0,138.0,208.0,192.0,43.0,1592.0,955.0,52.0,317.0,365.0,150.0,134.0,125.0,71.0,0,
81.0,75.0,90.0,312.0,139.0,155.0,208.0,203.0,63.0,1592.0,963.0,56.0,374.0,359.0,139.0,161.0,146.0,87.0,0,
60.0,81.0,88.0,309.0,113.0,104.0,218.0,158.0,39.0,1529.0,1070.0,45.0,359.0,407.0,170.0,148.0,145.0,70.0,0,
79.0,68.0,77.0,288.0,126.0,91.0,201.0,206.0,53.0,1527.0,1114.0,43.0,363.0,341.0,149.0,161.0,133.0,58.0,0,
82.0,65.0,100.0,339.0,87.0,155.0,248.0,169.0,53.0,1643.0,1197.0,56.0,344.0,439.0,166.0,157.0,143.0,91.0,0,
98.0,62.0,68.0,312.0,153.0,139.0,206.0,170.0,47.0,1440.0,1034.0,54.0,327.0,393.0,152.0,144.0,141.0,82.0,0,
84.0,56.0,83.0,340.0,153.0,118.0,206.0,183.0,41.0,1634.0,1150.0,54.0,347.0,430.0,177.0,153.0,152.0,77.0,0,
76.0,56.0,96.0,313.0,155.0,156.0,227.0,189.0,47.0,1732.0,1073.0,34.0,379.0,393.0,163.0,165.0,158.0,78.0,0,
88.0,63.0,105.0,340.0,202.0,167.0,243.0,195.0,53.0,1653.0,1048.0,56.0,368.0,441.0,171.0,154.0,175.0,80.0,0,
80.0,62.0,87.0,328.0,188.0,174.0,216.0,202.0,52.0,1812.0,1076.0,53.0,368.0,428.0,172.0,158.0,143.0,71.0,0,
97.0,55.0,84.0,350.0,174.0,166.0,234.0,220.0,62.0,1773.0,1153.0,39.0,390.0,432.0,162.0,158.0,143.0,75.0,0,
83.0,79.0,92.0,322.0,125.0,103.0,225.0,164.0,57.0,1458.0,1035.0,55.0,322.0,408.0,175.0,140.0,149.0,61.0,0,
95.0,58.0,87.0,344.0,184.0,143.0,230.0,217.0,51.0,1676.0,1135.0,64.0,335.0,391.0,155.0,155.0,161.0,72.0,0,
93.0,75.0,94.0,318.0,134.0,108.0,221.0,175.0,42.0,1634.0,1103.0,51.0,335.0,408.0,155.0,166.0,154.0,77.0,0,
97.0,64.0,85.0,314.0,228.0,145.0,240.0,199.0,42.0,1494.0,1086.0,49.0,325.0,374.0,184.0,120.0,138.0,70.0,0,
97.0,78.0,79.0,356.0,161.0,74.0,221.0,194.0,46.0,1494.0,1168.0,58.0,325.0,440.0,163.0,120.0,150.0,83.0,0,
68.0,78.0,92.0,334.0,150.0,168.0,216.0,186.0,53.0,1583.0,1111.0,57.0,337.0,401.0,169.0,151.0,149.0,83.0,0,
100.0,65.0,91.0,375.0,204.0,133.0,250.0,206.0,36.0,1654.0,1257.0,56.0,352.0,460.0,186.0,157.0,168.0,89.0,0,
81.0,73.0,100.0,351.0,178.0,146.0,247.0,196.0,49.0,1697.0,1203.0,52.0,381.0,440.0,191.0,153.0,162.0,83.0,0,
97.0,58.0,86.0,354.0,198.0,180.0,272.0,210.0,58.0,1656.0,1165.0,52.0,333.0,428.0,152.0,144.0,165.0,90.0,0,
90.0,71.0,75.0,315.0,121.0,122.0,217.0,157.0,53.0,1388.0,1074.0,56.0,321.0,434.0,171.0,162.0,131.0,86.0,0,
75.0,72.0,89.0,308.0,193.0,193.0,235.0,195.0,43.0,1639.0,1025.0,42.0,336.0,384.0,162.0,155.0,134.0,76.0,0,
84.0,68.0,89.0,340.0,102.0,99.0,219.0,166.0,45.0,1638.0,1181.0,52.0,369.0,441.0,183.0,161.0,147.0,75.0,0,
98.0,77.0,82.0,293.0,125.0,125.0,219.0,184.0,55.0,1597.0,1045.0,63.0,327.0,441.0,172.0,152.0,147.0,61.0,0,
62.0,80.0,85.0,331.0,161.0,149.0,217.0,216.0,47.0,1861.0,1040.0,58.0,366.0,402.0,165.0,154.0,158.0,72.0,0,
76.0,62.0,88.0,363.0,191.0,123.0,239.0,202.0,53.0,1781.0,1127.0,53.0,365.0,444.0,178.0,158.0,164.0,68.0,0,
76.0,85.0,96.0,363.0,177.0,143.0,239.0,190.0,56.0,1725.0,1194.0,55.0,357.0,444.0,166.0,145.0,172.0,75.0,0,
86.0,71.0,68.0,349.0,159.0,112.0,204.0,189.0,75.0,1593.0,1166.0,36.0,348.0,467.0,174.0,140.0,138.0,87.0,0,
70.0,68.0,80.0,332.0,177.0,174.0,254.0,174.0,51.0,1795.0,1125.0,45.0,391.0,407.0,158.0,140.0,152.0,62.0,0,
86.0,77.0,88.0,331.0,136.0,174.0,214.0,198.0,73.0,1645.0,1108.0,46.0,361.0,418.0,177.0,155.0,154.0,88.0,0,
95.0,75.0,92.0,364.0,146.0,170.0,247.0,175.0,42.0,1714.0,1108.0,49.0,373.0,438.0,178.0,169.0,154.0,74.0,0,
82.0,63.0,81.0,327.0,178.0,140.0,217.0,179.0,58.0,1531.0,1031.0,40.0,341.0,383.0,157.0,147.0,146.0,74.0,0,
94.0,65.0,71.0,353.0,111.0,130.0,218.0,178.0,54.0,1582.0,1031.0,51.0,360.0,455.0,174.0,153.0,147.0,77.0,0,
64.0,80.0,98.0,322.0,144.0,152.0,236.0,186.0,44.0,1721.0,1102.0,48.0,368.0,422.0,174.0,156.0,157.0,90.0,0,
91.0,74.0,98.0,347.0,164.0,139.0,236.0,226.0,66.0,1903.0,1124.0,47.0,403.0,439.0,190.0,163.0,172.0,66.0,0,
93.0,87.0,98.0,348.0,120.0,136.0,252.0,231.0,59.0,2012.0,1095.0,47.0,403.0,410.0,194.0,155.0,163.0,73.0,0,
81.0,79.0,98.0,330.0,121.0,183.0,224.0,183.0,52.0,1777.0,982.0,53.0,367.0,401.0,155.0,172.0,142.0,74.0,0,
59.0,67.0,100.0,358.0,183.0,164.0,254.0,216.0,50.0,1848.0,982.0,56.0,368.0,401.0,185.0,162.0,156.0,82.0,0,
85.0,74.0,85.0,335.0,131.0,140.0,235.0,215.0,47.0,1924.0,1100.0,55.0,391.0,425.0,184.0,180.0,148.0,63.0,0,
78.0,67.0,91.0,337.0,157.0,162.0,212.0,193.0,39.0,1772.0,1060.0,55.0,374.0,410.0,187.0,152.0,126.0,79.0,0,
73.0,67.0,87.0,350.0,157.0,174.0,239.0,219.0,48.0,1897.0,1139.0,53.0,394.0,445.0,187.0,181.0,169.0,104.0,0,
106.0,77.0,100.0,347.0,105.0,145.0,251.0,204.0,51.0,1840.0,1108.0,72.0,408.0,444.0,177.0,178.0,162.0,81.0,0,
76.0,87.0,100.0,355.0,126.0,160.0,232.0,216.0,56.0,1816.0,1118.0,51.0,362.0,455.0,189.0,167.0,161.0,91.0,0,
87.0,65.0,109.0,356.0,119.0,119.0,265.0,207.0,62.0,2008.0,1048.0,52.0,388.0,432.0,180.0,144.0,163.0,96.0,0,
87.0,86.0,104.0,339.0,148.0,138.0,215.0,229.0,60.0,1944.0,1154.0,56.0,410.0,413.0,176.0,168.0,161.0,96.0,0,
87.0,71.0,82.0,373.0,179.0,199.0,269.0,223.0,53.0,1809.0,1214.0,45.0,366.0,465.0,181.0,162.0,156.0,75.0,0,
